tick,active_gpu_count,active_cpu_cores,active_mem_gib
7411,150.0,1264.0,6346.0
7412,150.0,1264.0,6346.0
7413,149.0,1252.0,6226.0
7414,149.0,1252.0,6226.0
7415,149.0,1252.0,6226.0
7416,149.0,1252.0,6226.0
7417,151.0,1268.0,6306.0
7418,142.0,1196.0,5946.0
7419,142.0,1196.0,5946.0
7420,137.0,1156.0,5746.0
7421,137.0,1156.0,5746.0
7422,132.0,1116.0,5546.0
7423,133.0,1124.0,5586.0
7424,135.0,1140.0,5666.0
7425,130.0,1100.0,5466.0
7426,135.0,1140.0,5666.0
7427,130.0,1100.0,5466.0
7428,131.0,1108.0,5506.0
7429,126.0,1068.0,5306.0
7430,126.0,1068.0,5306.0
7431,121.0,1028.0,5106.0
7432,121.0,1028.0,5106.0
7433,117.0,996.0,4946.0
7434,120.0,1020.0,5066.0
7435,115.0,980.0,4866.0
7436,119.0,1012.0,5026.0
7437,114.0,972.0,4826.0
7438,114.0,972.0,4826.0
7439,111.0,948.0,4706.0
7440,112.0,956.0,4746.0
7441,107.0,916.0,4546.0
7442,107.0,916.0,4546.0
7443,102.0,876.0,4346.0
7444,102.0,876.0,4346.0
7445,106.0,908.0,4506.0
7446,102.0,876.0,4346.0
7447,101.0,868.0,4306.0
7448,101.0,868.0,4306.0
7449,101.0,868.0,4306.0
7450,101.0,868.0,4306.0
7451,101.0,868.0,4306.0
7452,101.0,868.0,4306.0
7453,101.0,868.0,4306.0
7454,101.0,868.0,4306.0
7455,101.0,868.0,4306.0
7456,101.0,868.0,4306.0
7457,101.0,868.0,4306.0
7458,101.0,868.0,4306.0
7459,101.0,868.0,4306.0
7460,101.0,868.0,4306.0
7461,101.0,868.0,4306.0
7462,101.0,868.0,4306.0
7463,101.0,868.0,4306.0
7464,101.0,868.0,4306.0
7465,101.0,868.0,4306.0
7466,101.0,868.0,4306.0
7467,101.0,868.0,4306.0
7468,101.0,868.0,4306.0
7469,101.0,868.0,4306.0
7470,101.0,868.0,4306.0
7471,101.0,868.0,4306.0
7472,101.0,868.0,4306.0
7473,101.0,868.0,4306.0
7474,103.0,884.0,4386.0
7475,102.0,876.0,4346.0
7476,102.0,876.0,4346.0
7477,102.0,876.0,4346.0
7478,102.0,876.0,4346.0
7479,102.0,876.0,4346.0
7480,101.0,868.0,4306.0
7481,101.0,868.0,4306.0
7482,101.0,868.0,4306.0
7483,101.0,868.0,4306.0
7484,101.0,868.0,4306.0
7485,101.0,868.0,4306.0
7486,101.0,868.0,4306.0
7487,101.0,868.0,4306.0
7488,101.0,868.0,4306.0
7489,101.0,868.0,4306.0
7490,101.0,868.0,4306.0
7491,101.0,868.0,4306.0
7492,101.0,868.0,4306.0
7493,102.0,876.0,4346.0
7494,102.0,876.0,4346.0
7495,103.0,884.0,4386.0
7496,103.0,884.0,4386.0
7497,102.0,876.0,4346.0
7498,102.0,876.0,4346.0
7499,102.0,876.0,4346.0
7500,102.0,876.0,4346.0
7501,102.0,876.0,4346.0
7502,102.0,876.0,4346.0
7503,102.0,876.0,4346.0
7504,102.0,876.0,4346.0
7505,102.0,876.0,4346.0
7506,102.0,876.0,4346.0
7507,102.0,876.0,4346.0
7508,102.0,876.0,4346.0
7509,102.0,876.0,4346.0
7510,102.0,876.0,4346.0
7511,102.0,876.0,4346.0
7512,102.0,876.0,4346.0
7513,102.0,876.0,4346.0
7514,102.0,876.0,4346.0
7515,102.0,876.0,4346.0
7516,102.0,876.0,4346.0
7517,102.0,876.0,4346.0
7518,103.0,884.0,4386.0
7519,103.0,884.0,4386.0
7520,103.0,884.0,4386.0
7521,103.0,884.0,4386.0
7522,102.0,876.0,4346.0
7523,102.0,876.0,4346.0
7524,102.0,876.0,4346.0
7525,102.0,876.0,4346.0
7526,104.0,900.0,4466.0
7527,104.0,900.0,4466.0
7528,102.0,876.0,4346.0
7529,102.0,876.0,4346.0
7530,102.0,876.0,4346.0
7531,102.0,876.0,4346.0
7532,102.0,876.0,4346.0
7533,102.0,876.0,4346.0
7534,102.0,876.0,4346.0
7535,102.0,876.0,4346.0
7536,102.0,876.0,4346.0
7537,102.0,876.0,4346.0
7538,102.0,876.0,4346.0
7539,102.0,876.0,4346.0
7540,102.0,876.0,4346.0
7541,102.0,876.0,4346.0
7542,103.0,884.0,4386.0
7543,103.0,884.0,4386.0
7544,103.0,884.0,4386.0
7545,103.0,884.0,4386.0
7546,100.0,860.0,4266.0
7547,100.0,860.0,4266.0
7548,100.0,860.0,4266.0
7549,100.0,860.0,4266.0
7550,100.0,860.0,4266.0
7551,100.0,860.0,4266.0
7552,100.0,860.0,4266.0
7553,100.0,860.0,4266.0
7554,100.0,860.0,4266.0
7555,100.0,860.0,4266.0
7556,100.0,860.0,4266.0
7557,100.0,860.0,4266.0
7558,100.0,860.0,4266.0
7559,100.0,860.0,4266.0
7560,100.0,860.0,4266.0
7561,100.0,860.0,4266.0
7562,100.0,860.0,4266.0
7563,100.0,860.0,4266.0
7564,100.0,860.0,4266.0
7565,101.0,868.0,4306.0
7566,102.0,876.0,4346.0
7567,101.0,868.0,4306.0
7568,101.0,868.0,4306.0
7569,100.0,860.0,4266.0
7570,100.0,860.0,4266.0
7571,100.0,860.0,4266.0
7572,101.0,872.0,4386.0
7573,100.0,860.0,4266.0
7574,100.0,860.0,4266.0
7575,100.0,860.0,4266.0
7576,100.0,860.0,4266.0
7577,100.0,860.0,4266.0
7578,100.0,860.0,4266.0
7579,100.0,860.0,4266.0
7580,100.0,860.0,4266.0
7581,100.0,860.0,4266.0
7582,100.0,860.0,4266.0
7583,100.0,860.0,4266.0
7584,100.0,860.0,4266.0
7585,100.0,860.0,4266.0
7586,100.0,860.0,4266.0
7587,100.0,860.0,4266.0
7588,100.0,860.0,4266.0
7589,100.0,860.0,4266.0
7590,100.0,860.0,4266.0
7591,100.0,860.0,4266.0
7592,101.0,868.0,4306.0
7593,100.0,860.0,4266.0
7594,100.0,860.0,4266.0
7595,100.0,860.0,4266.0
7596,100.0,860.0,4266.0
7597,100.0,860.0,4266.0
7598,99.0,852.0,4226.0
7599,99.0,852.0,4226.0
7600,99.0,852.0,4226.0
7601,99.0,852.0,4226.0
7602,99.0,852.0,4226.0
7603,99.0,852.0,4226.0
7604,99.0,852.0,4226.0
7605,99.0,852.0,4226.0
7606,99.0,852.0,4226.0
7607,99.0,852.0,4226.0
7608,99.0,852.0,4226.0
7609,99.0,852.0,4226.0
7610,99.0,852.0,4226.0
7611,99.0,852.0,4226.0
7612,99.0,852.0,4226.0
7613,99.0,852.0,4226.0
7614,101.0,868.0,4306.0
7615,100.0,860.0,4266.0
7616,99.0,852.0,4226.0
7617,99.0,852.0,4226.0
7618,99.0,852.0,4226.0
7619,99.0,852.0,4226.0
7620,99.0,852.0,4226.0
7621,99.0,852.0,4226.0
7622,101.0,876.0,4346.0
7623,101.0,876.0,4346.0
7624,99.0,852.0,4226.0
7625,99.0,852.0,4226.0
7626,99.0,852.0,4226.0
7627,99.0,852.0,4226.0
7628,99.0,852.0,4226.0
7629,99.0,852.0,4226.0
7630,99.0,852.0,4226.0
7631,99.0,852.0,4226.0
7632,99.0,852.0,4226.0
7633,99.0,852.0,4226.0
7634,99.0,852.0,4226.0
7635,99.0,852.0,4226.0
7636,99.0,852.0,4226.0
7637,99.0,852.0,4226.0
7638,100.0,860.0,4266.0
7639,100.0,860.0,4266.0
7640,100.0,860.0,4266.0
7641,100.0,860.0,4266.0
7642,100.0,860.0,4266.0
7643,100.0,860.0,4266.0
7644,100.0,860.0,4266.0
7645,100.0,860.0,4266.0
7646,101.0,868.0,4306.0
7647,102.0,876.0,4346.0
7648,100.0,852.0,4226.0
7649,100.0,852.0,4226.0
7650,100.0,852.0,4226.0
7651,100.0,852.0,4226.0
7652,100.0,852.0,4226.0
7653,100.0,852.0,4226.0
7654,100.0,852.0,4226.0
7655,100.0,852.0,4226.0
7656,101.0,860.0,4266.0
7657,101.0,860.0,4266.0
7658,101.0,860.0,4266.0
7659,101.0,860.0,4266.0
7660,100.0,852.0,4226.0
7661,100.0,852.0,4226.0
7662,99.0,844.0,4186.0
7663,99.0,844.0,4186.0
7664,99.0,844.0,4186.0
7665,99.0,844.0,4186.0
7666,99.0,844.0,4186.0
7667,99.0,844.0,4186.0
7668,99.0,844.0,4186.0
7669,99.0,844.0,4186.0
7670,99.0,844.0,4186.0
7671,99.0,844.0,4186.0
7672,99.0,844.0,4186.0
7673,99.0,844.0,4186.0
7674,99.0,844.0,4186.0
7675,99.0,844.0,4186.0
7676,99.0,844.0,4186.0
7677,99.0,844.0,4186.0
7678,99.0,844.0,4186.0
7679,100.0,852.0,4202.0
7680,112.0,948.0,4682.0
7681,112.0,948.0,4682.0
7682,113.0,956.0,4698.0
7683,111.0,940.0,4642.0
7684,110.0,924.0,4562.0
7685,110.0,924.0,4562.0
7686,110.0,924.0,4562.0
7687,110.0,924.0,4562.0
7688,110.0,924.0,4562.0
7689,111.0,932.0,4578.0
7690,110.0,924.0,4562.0
7691,113.0,948.0,4682.0
7692,113.0,948.0,4682.0
7693,110.0,924.0,4562.0
7694,110.0,924.0,4562.0
7695,110.0,924.0,4562.0
7696,110.0,924.0,4562.0
7697,109.0,916.0,4546.0
7698,109.0,916.0,4546.0
7699,118.0,996.0,5058.0
7700,118.0,996.0,5058.0
7701,119.0,1004.0,5074.0
7702,119.0,1004.0,5074.0
7703,119.0,1004.0,5074.0
7704,119.0,1004.0,5074.0
7705,120.0,1016.0,5194.0
7706,120.0,1016.0,5194.0
7707,121.0,1024.0,5234.0
7708,119.0,1004.0,5074.0
7709,119.0,1004.0,5074.0
7710,120.0,1012.0,5106.0
7711,119.0,1004.0,5074.0
7712,119.0,1004.0,5074.0
7713,92.0,788.0,3994.0
7714,93.0,796.0,4034.0
7715,91.0,780.0,3954.0
7716,86.0,740.0,3762.0
7717,86.0,740.0,3762.0
7718,84.0,716.0,3522.0
7719,84.0,716.0,3522.0
7720,84.0,716.0,3522.0
7721,84.0,716.0,3522.0
7722,84.0,716.0,3522.0
7723,84.0,716.0,3522.0
7724,85.0,724.0,3554.0
7725,85.0,728.0,3642.0
7726,84.0,720.0,3626.0
7727,81.0,696.0,3506.0
7728,81.0,696.0,3498.0
7729,79.0,680.0,3426.0
7730,79.0,680.0,3426.0
7731,79.0,680.0,3426.0
7732,80.0,688.0,3466.0
7733,79.0,680.0,3426.0
7734,79.0,680.0,3426.0
7735,80.0,688.0,3458.0
7736,79.0,680.0,3426.0
7737,79.0,680.0,3426.0
7738,80.0,688.0,3458.0
7739,79.0,680.0,3426.0
7740,79.0,680.0,3426.0
7741,77.0,664.0,3346.0
7742,76.0,656.0,3306.0
7743,75.0,648.0,3274.0
7744,75.0,648.0,3274.0
7745,75.0,648.0,3274.0
7746,75.0,648.0,3274.0
7747,75.0,648.0,3274.0
7748,79.0,684.0,3466.0
7749,78.0,676.0,3450.0
7750,74.0,644.0,3314.0
7751,74.0,644.0,3314.0
7752,74.0,644.0,3314.0
7753,74.0,644.0,3314.0
7754,74.0,644.0,3314.0
7755,74.0,644.0,3314.0
7756,74.0,644.0,3314.0
7757,75.0,652.0,3354.0
7758,74.0,644.0,3314.0
7759,77.0,672.0,3490.0
7760,77.0,672.0,3490.0
7761,74.0,648.0,3418.0
7762,74.0,648.0,3418.0
7763,72.0,624.0,3178.0
7764,72.0,624.0,3178.0
7765,72.0,624.0,3178.0
7766,72.0,624.0,3178.0
7767,72.0,624.0,3178.0
7768,72.0,624.0,3178.0
7769,72.0,624.0,3178.0
7770,71.0,616.0,3138.0
7771,71.0,616.0,3138.0
7772,71.0,616.0,3138.0
7773,71.0,616.0,3138.0
7774,71.0,616.0,3138.0
7775,71.0,616.0,3138.0
7776,71.0,616.0,3138.0
7777,71.0,616.0,3138.0
7778,71.0,616.0,3138.0
7779,71.0,616.0,3138.0
7780,75.0,664.0,3378.0
7781,78.0,680.0,3458.0
7782,75.0,648.0,3298.0
7783,74.0,640.0,3258.0
7784,70.0,608.0,3098.0
7785,70.0,608.0,3098.0
7786,70.0,608.0,3098.0
7787,70.0,608.0,3098.0
7788,70.0,608.0,3098.0
7789,70.0,608.0,3098.0
7790,70.0,608.0,3098.0
7791,70.0,608.0,3098.0
7792,70.0,608.0,3098.0
7793,70.0,608.0,3098.0
7794,70.0,608.0,3098.0
7795,70.0,608.0,3098.0
7796,70.0,608.0,3098.0
7797,70.0,608.0,3098.0
7798,71.0,616.0,3138.0
7799,72.0,624.0,3178.0
7800,69.0,592.0,3018.0
7801,70.0,600.0,3058.0
7802,70.0,600.0,3058.0
7803,70.0,600.0,3058.0
7804,71.0,608.0,3098.0
7805,70.0,600.0,3058.0
7806,70.0,600.0,3058.0
7807,70.0,600.0,3058.0
7808,70.0,600.0,3058.0
7809,70.0,600.0,3058.0
7810,70.0,600.0,3058.0
7811,70.0,600.0,3058.0
7812,70.0,600.0,3058.0
7813,70.0,600.0,3058.0
7814,70.0,600.0,3058.0
7815,70.0,600.0,3058.0
7816,70.0,600.0,3058.0
7817,74.0,640.0,3258.0
7818,71.0,616.0,3138.0
7819,70.0,608.0,3098.0
7820,70.0,608.0,3098.0
7821,70.0,608.0,3098.0
7822,70.0,608.0,3098.0
7823,71.0,616.0,3138.0
7824,71.0,616.0,3138.0
7825,71.0,616.0,3138.0
7826,71.0,616.0,3138.0
7827,71.0,616.0,3138.0
7828,72.0,624.0,3178.0
7829,71.0,616.0,3138.0
7830,71.0,616.0,3138.0
7831,71.0,616.0,3138.0
7832,71.0,616.0,3138.0
7833,71.0,616.0,3138.0
7834,71.0,616.0,3138.0
7835,71.0,616.0,3138.0
7836,71.0,616.0,3138.0
7837,71.0,616.0,3138.0
7838,71.0,616.0,3138.0
7839,71.0,616.0,3138.0
7840,71.0,616.0,3138.0
7841,71.0,616.0,3138.0
7842,71.0,616.0,3138.0
7843,71.0,616.0,3138.0
7844,71.0,616.0,3138.0
7845,71.0,616.0,3138.0
7846,71.0,616.0,3138.0
7847,72.0,624.0,3178.0
7848,72.0,624.0,3178.0
7849,72.0,624.0,3178.0
7850,72.0,624.0,3178.0
7851,73.0,632.0,3218.0
7852,73.0,632.0,3218.0
7853,71.0,616.0,3138.0
7854,71.0,616.0,3138.0
7855,71.0,616.0,3138.0
7856,71.0,616.0,3138.0
7857,71.0,616.0,3138.0
7858,71.0,616.0,3138.0
7859,71.0,616.0,3138.0
7860,71.0,616.0,3138.0
7861,71.0,616.0,3138.0
7862,71.0,616.0,3138.0
7863,71.0,616.0,3138.0
7864,71.0,616.0,3138.0
7865,71.0,616.0,3138.0
7866,72.0,624.0,3170.0
7867,72.0,624.0,3170.0
7868,72.0,624.0,3170.0
7869,72.0,624.0,3170.0
7870,73.0,632.0,3202.0
7871,72.0,624.0,3170.0
7872,76.0,664.0,3370.0
7873,74.0,648.0,3290.0
7874,72.0,624.0,3178.0
7875,71.0,616.0,3138.0
7876,70.0,608.0,3098.0
7877,70.0,608.0,3098.0
7878,70.0,608.0,3098.0
7879,70.0,608.0,3098.0
7880,72.0,624.0,3178.0
7881,71.0,616.0,3138.0
7882,71.0,616.0,3138.0
7883,71.0,616.0,3138.0
7884,71.0,616.0,3138.0
7885,70.0,608.0,3098.0
7886,70.0,608.0,3098.0
7887,70.0,608.0,3098.0
7888,70.0,608.0,3098.0
7889,70.0,608.0,3098.0
7890,70.0,608.0,3098.0
7891,71.0,616.0,3138.0
7892,70.0,600.0,3058.0
7893,69.0,592.0,3018.0
7894,68.0,584.0,2978.0
7895,68.0,584.0,2978.0
7896,69.0,592.0,3018.0
7897,69.0,592.0,3018.0
7898,70.0,600.0,3058.0
7899,68.0,584.0,2978.0
7900,69.0,592.0,3018.0
7901,68.0,584.0,2978.0
7902,68.0,584.0,2978.0
7903,68.0,584.0,2978.0
7904,68.0,584.0,2978.0
7905,68.0,584.0,2978.0
7906,68.0,584.0,2978.0
7907,68.0,584.0,2978.0
7908,68.0,584.0,2978.0
7909,69.0,592.0,3010.0
7910,69.0,592.0,3010.0
7911,68.0,584.0,2994.0
7912,69.0,592.0,3026.0
7913,68.0,584.0,2994.0
7914,68.0,584.0,2994.0
7915,68.0,584.0,2994.0
7916,67.0,576.0,2962.0
7917,67.0,576.0,2962.0
7918,67.0,576.0,2962.0
7919,68.0,584.0,3002.0
7920,68.0,584.0,3002.0
7921,68.0,584.0,3002.0
7922,68.0,584.0,2994.0
7923,68.0,584.0,2994.0
7924,68.0,584.0,2994.0
7925,69.0,592.0,3026.0
7926,68.0,584.0,2994.0
7927,68.0,584.0,2994.0
7928,66.0,568.0,2930.0
7929,65.0,560.0,2898.0
7930,66.0,568.0,2948.0
7931,62.0,536.0,2788.0
7932,59.0,512.0,2666.0
7933,59.0,512.0,2666.0
7934,59.0,512.0,2666.0
7935,59.0,512.0,2666.0
7936,59.0,512.0,2666.0
7937,59.0,512.0,2666.0
7938,59.0,512.0,2666.0
7939,59.0,512.0,2666.0
7940,59.0,512.0,2666.0
7941,59.0,512.0,2666.0
7942,60.0,520.0,2706.0
7943,60.0,520.0,2706.0
7944,59.0,512.0,2666.0
7945,59.0,512.0,2666.0
7946,59.0,512.0,2666.0
7947,58.0,504.0,2626.0
7948,58.0,504.0,2626.0
7949,58.0,504.0,2626.0
7950,58.0,504.0,2626.0
7951,58.0,504.0,2626.0
7952,61.0,532.0,2802.0
7953,61.0,532.0,2802.0
7954,61.0,532.0,2810.0
7955,61.0,532.0,2810.0
7956,60.0,520.0,2690.0
7957,60.0,520.0,2690.0
7958,61.0,528.0,2722.0
7959,61.0,528.0,2722.0
7960,61.0,528.0,2722.0
7961,61.0,528.0,2722.0
7962,60.0,520.0,2690.0
7963,61.0,528.0,2730.0
7964,63.0,548.0,2874.0
7965,62.0,540.0,2842.0
7966,61.0,528.0,2722.0
7967,61.0,528.0,2722.0
7968,61.0,528.0,2730.0
7969,62.0,536.0,2762.0
7970,62.0,536.0,2762.0
7971,61.0,528.0,2722.0
7972,61.0,528.0,2722.0
7973,60.0,520.0,2690.0
7974,60.0,520.0,2690.0
7975,65.0,564.0,2930.0
7976,66.0,572.0,2962.0
7977,62.0,540.0,2842.0
7978,62.0,540.0,2842.0
7979,62.0,540.0,2842.0
7980,62.0,540.0,2842.0
7981,62.0,540.0,2842.0
7982,62.0,540.0,2842.0
7983,62.0,540.0,2842.0
7984,62.0,540.0,2842.0
7985,62.0,540.0,2842.0
7986,62.0,540.0,2842.0
7987,67.0,588.0,3170.0
7988,65.0,572.0,3098.0
7989,62.0,540.0,2842.0
7990,62.0,540.0,2850.0
7991,61.0,532.0,2810.0
7992,62.0,540.0,2842.0
7993,61.0,532.0,2802.0
7994,61.0,532.0,2802.0
7995,61.0,532.0,2802.0
7996,60.0,524.0,2770.0
7997,61.0,532.0,2802.0
7998,63.0,552.0,2962.0
7999,61.0,536.0,2890.0
8000,60.0,524.0,2770.0
8001,59.0,516.0,2738.0
8002,59.0,516.0,2738.0
8003,59.0,516.0,2738.0
8004,59.0,516.0,2738.0
8005,59.0,516.0,2738.0
8006,59.0,516.0,2738.0
8007,59.0,516.0,2738.0
8008,59.0,516.0,2738.0
8009,61.0,536.0,2898.0
8010,61.0,536.0,2898.0
8011,60.0,528.0,2858.0
8012,58.0,504.0,2618.0
8013,58.0,504.0,2618.0
8014,58.0,504.0,2618.0
8015,58.0,504.0,2618.0
8016,58.0,504.0,2618.0
8017,59.0,512.0,2658.0
8018,58.0,504.0,2618.0
8019,59.0,512.0,2650.0
8020,59.0,512.0,2650.0
8021,59.0,512.0,2650.0
8022,58.0,504.0,2610.0
8023,56.0,484.0,2458.0
8024,56.0,484.0,2458.0
8025,57.0,492.0,2490.0
8026,57.0,492.0,2490.0
8027,57.0,492.0,2490.0
8028,57.0,492.0,2490.0
8029,56.0,484.0,2458.0
8030,57.0,492.0,2490.0
8031,57.0,492.0,2490.0
8032,57.0,492.0,2490.0
8033,57.0,492.0,2490.0
8034,56.0,484.0,2458.0
8035,57.0,492.0,2490.0
8036,57.0,492.0,2490.0
8037,57.0,492.0,2490.0
8038,57.0,492.0,2490.0
8039,57.0,492.0,2490.0
8040,57.0,492.0,2490.0
8041,58.0,500.0,2530.0
8042,57.0,492.0,2490.0
8043,57.0,492.0,2490.0
8044,57.0,492.0,2490.0
8045,57.0,492.0,2490.0
8046,57.0,492.0,2490.0
8047,57.0,492.0,2490.0
8048,57.0,492.0,2490.0
8049,57.0,492.0,2490.0
8050,56.0,484.0,2458.0
8051,57.0,492.0,2490.0
8052,57.0,492.0,2490.0
8053,57.0,492.0,2490.0
8054,57.0,492.0,2490.0
8055,57.0,492.0,2490.0
8056,57.0,492.0,2490.0
8057,57.0,492.0,2490.0
8058,56.0,484.0,2450.0
8059,56.0,484.0,2450.0
8060,56.0,484.0,2450.0
8061,56.0,484.0,2450.0
8062,56.0,484.0,2450.0
8063,56.0,484.0,2450.0
8064,56.0,484.0,2450.0
8065,58.0,500.0,2522.0
8066,56.0,484.0,2450.0
8067,56.0,484.0,2450.0
8068,56.0,484.0,2450.0
8069,55.0,476.0,2418.0
8070,55.0,476.0,2418.0
8071,55.0,476.0,2418.0
8072,56.0,484.0,2450.0
8073,56.0,484.0,2450.0
8074,56.0,484.0,2450.0
8075,56.0,484.0,2450.0
8076,56.0,484.0,2450.0
8077,57.0,492.0,2490.0
8078,57.0,492.0,2490.0
8079,58.0,500.0,2522.0
8080,57.0,492.0,2490.0
8081,57.0,492.0,2490.0
8082,57.0,492.0,2490.0
8083,56.0,484.0,2458.0
8084,56.0,484.0,2458.0
8085,56.0,484.0,2458.0
8086,56.0,484.0,2458.0
8087,56.0,484.0,2458.0
8088,56.0,484.0,2458.0
8089,56.0,484.0,2458.0
8090,56.0,484.0,2458.0
8091,56.0,484.0,2458.0
8092,56.0,484.0,2458.0
8093,56.0,484.0,2458.0
8094,57.0,492.0,2498.0
8095,56.0,484.0,2458.0
8096,56.0,484.0,2458.0
8097,56.0,484.0,2458.0
8098,56.0,484.0,2458.0
8099,56.0,484.0,2458.0
8100,56.0,484.0,2458.0
8101,56.0,484.0,2458.0
8102,56.0,484.0,2458.0
8103,56.0,484.0,2458.0
8104,56.0,484.0,2458.0
8105,56.0,484.0,2458.0
8106,56.0,484.0,2458.0
8107,56.0,484.0,2458.0
8108,56.0,484.0,2458.0
8109,56.0,484.0,2458.0
8110,57.0,492.0,2498.0
8111,56.0,484.0,2458.0
8112,56.0,484.0,2458.0
8113,56.0,484.0,2458.0
8114,56.0,484.0,2458.0
8115,56.0,484.0,2458.0
8116,56.0,484.0,2458.0
8117,56.0,484.0,2458.0
8118,56.0,484.0,2458.0
8119,56.0,484.0,2458.0
8120,56.0,484.0,2458.0
8121,56.0,484.0,2458.0
8122,56.0,484.0,2458.0
8123,56.0,484.0,2458.0
8124,56.0,484.0,2458.0
8125,56.0,484.0,2458.0
8126,56.0,484.0,2458.0
8127,56.0,484.0,2458.0
8128,56.0,484.0,2458.0
8129,56.0,484.0,2458.0
8130,56.0,484.0,2458.0
8131,56.0,484.0,2458.0
8132,57.0,492.0,2498.0
8133,58.0,500.0,2538.0
8134,57.0,492.0,2498.0
8135,57.0,492.0,2498.0
8136,57.0,492.0,2498.0
8137,57.0,492.0,2498.0
8138,57.0,492.0,2498.0
8139,57.0,492.0,2498.0
8140,57.0,492.0,2498.0
8141,58.0,500.0,2530.0
8142,58.0,500.0,2530.0
8143,58.0,500.0,2530.0
8144,58.0,500.0,2530.0
8145,58.0,500.0,2530.0
8146,58.0,500.0,2530.0
8147,58.0,500.0,2530.0
8148,58.0,500.0,2530.0
8149,58.0,500.0,2530.0
8150,58.0,500.0,2530.0
8151,58.0,500.0,2530.0
8152,58.0,500.0,2530.0
8153,58.0,500.0,2530.0
8154,58.0,500.0,2530.0
8155,58.0,500.0,2530.0
8156,58.0,500.0,2530.0
8157,58.0,500.0,2530.0
8158,58.0,500.0,2530.0
8159,60.0,516.0,2602.0
8160,58.0,500.0,2530.0
8161,58.0,500.0,2530.0
8162,58.0,500.0,2530.0
8163,58.0,500.0,2530.0
8164,58.0,500.0,2530.0
8165,58.0,500.0,2530.0
8166,58.0,500.0,2530.0
8167,58.0,500.0,2530.0
8168,58.0,500.0,2530.0
8169,58.0,500.0,2530.0
8170,59.0,508.0,2570.0
8171,59.0,508.0,2570.0
8172,60.0,516.0,2610.0
8173,60.0,516.0,2602.0
8174,59.0,508.0,2570.0
8175,58.0,500.0,2530.0
8176,58.0,500.0,2530.0
8177,58.0,500.0,2530.0
8178,58.0,500.0,2530.0
8179,58.0,500.0,2530.0
8180,58.0,500.0,2530.0
8181,58.0,500.0,2530.0
8182,58.0,500.0,2530.0
8183,59.0,508.0,2570.0
8184,58.0,500.0,2530.0
8185,58.0,500.0,2530.0
8186,58.0,500.0,2530.0
8187,59.0,508.0,2562.0
8188,58.0,500.0,2530.0
8189,58.0,500.0,2530.0
8190,58.0,500.0,2530.0
8191,58.0,500.0,2530.0
8192,58.0,500.0,2530.0
8193,58.0,500.0,2530.0
8194,59.0,508.0,2562.0
8195,58.0,500.0,2530.0
8196,58.0,500.0,2530.0
8197,58.0,500.0,2530.0
8198,58.0,500.0,2530.0
8199,58.0,500.0,2530.0
8200,58.0,500.0,2530.0
8201,59.0,508.0,2562.0
8202,58.0,500.0,2530.0
8203,58.0,500.0,2530.0
8204,58.0,500.0,2530.0
8205,58.0,500.0,2530.0
8206,58.0,500.0,2530.0
8207,58.0,500.0,2530.0
8208,59.0,508.0,2562.0
8209,59.0,508.0,2570.0
8210,58.0,500.0,2530.0
8211,58.0,500.0,2530.0
8212,58.0,500.0,2530.0
8213,58.0,500.0,2530.0
8214,58.0,500.0,2530.0
8215,58.0,500.0,2530.0
8216,58.0,500.0,2538.0
8217,57.0,492.0,2498.0
8218,57.0,492.0,2498.0
8219,57.0,492.0,2498.0
8220,57.0,492.0,2498.0
8221,57.0,492.0,2498.0
8222,57.0,492.0,2498.0
8223,57.0,492.0,2498.0
8224,57.0,492.0,2498.0
8225,57.0,492.0,2498.0
8226,57.0,492.0,2498.0
8227,57.0,492.0,2498.0
8228,57.0,492.0,2498.0
8229,57.0,492.0,2498.0
8230,58.0,500.0,2538.0
8231,57.0,492.0,2498.0
8232,57.0,492.0,2498.0
8233,57.0,492.0,2498.0
8234,57.0,492.0,2498.0
8235,57.0,492.0,2498.0
8236,57.0,492.0,2498.0
8237,57.0,492.0,2498.0
8238,57.0,492.0,2498.0
8239,57.0,492.0,2498.0
8240,57.0,492.0,2498.0
8241,57.0,492.0,2498.0
8242,57.0,492.0,2498.0
8243,57.0,492.0,2498.0
8244,57.0,492.0,2498.0
8245,57.0,492.0,2498.0
8246,57.0,492.0,2498.0
8247,57.0,492.0,2498.0
8248,57.0,492.0,2498.0
8249,58.0,500.0,2538.0
8250,57.0,492.0,2498.0
8251,57.0,492.0,2498.0
8252,57.0,492.0,2498.0
8253,57.0,492.0,2498.0
8254,57.0,492.0,2498.0
8255,57.0,492.0,2498.0
8256,58.0,500.0,2538.0
8257,57.0,492.0,2498.0
8258,57.0,492.0,2498.0
8259,57.0,492.0,2498.0
8260,57.0,492.0,2498.0
8261,57.0,492.0,2498.0
8262,58.0,500.0,2530.0
8263,58.0,500.0,2530.0
8264,58.0,500.0,2530.0
8265,58.0,500.0,2530.0
8266,58.0,500.0,2530.0
8267,57.0,492.0,2498.0
8268,57.0,492.0,2498.0
8269,59.0,508.0,2570.0
8270,58.0,500.0,2530.0
8271,58.0,500.0,2530.0
8272,58.0,500.0,2530.0
8273,59.0,508.0,2562.0
8274,58.0,500.0,2530.0
8275,57.0,492.0,2490.0
8276,57.0,492.0,2490.0
8277,57.0,492.0,2490.0
8278,57.0,492.0,2490.0
8279,57.0,492.0,2490.0
8280,58.0,500.0,2522.0
8281,57.0,492.0,2490.0
